,tweetid,userid,screen_name,date,lang,location,text,tweet_type,followers_count,favourites_count,verified,hashtag,urls_list,account_creation_date,mentionid,mentionsn,rt_userid
39102,1244533891404267520,2336363432,randysandie,mon mar 30 07:56:16 +0000 2020,fr,paris,"on les entends pas trop, les anti vaccins ces temps ci je trouve.... #covid19 #antivax",original,223,3141,false,"[covid19, antivax]",[],mon feb 10 09:06:28 +0000 2014,[],[],
14323,1244842269166968832,4402041737,nerida_nobel,tue mar 31 04:21:39 +0000 2020,en,,"rt @ashlee__wallace: if you’ve taken this years #flushot you’re infected with #h1n1 #h3n2

#learntherisk #coronavirus #coronavirustruth htt…",retweeted_tweet_without_comment,638,102543,false,"[flushot, h1n1, h3n2, learntherisk, coronavirus, coronavirustruth]",[],mon dec 07 06:31:24 +0000 2015,[1199396737141465088],['ashlee__wallace'],1.199396737141465e+18
20009,1244858371452198918,3140001560,arbiter04032000,tue mar 31 05:25:38 +0000 2020,en,,"rt @thereal_truther: for years many #antivax advocates like @robertkennedyjr claimed they were actually pro-vaccine. 

those same ""pro-vacc…",retweeted_tweet_without_comment,143,81571,false,[antivax],[],sun apr 05 07:59:50 +0000 2015,"[4322065997, 337808606]","['thereal_truther', 'robertkennedyjr']",4322065997.0
21589,1244858505263267840,65877643,lifeofdipti,tue mar 31 05:26:10 +0000 2020,en,ny,#billgatesvirus #vaccineskill #covid19 #wakeupamerica if india can not tolerate this #billgates why do you? he already has patent for vaccine for #covid19 .. what about #id2020 ?,quoted_tweet,13,392,false,"[billgatesvirus, vaccineskill, covid19, wakeupamerica, billgates, covid19, id2020]",[],sat aug 15 11:07:43 +0000 2009,[],[],
24822,1244938011277692929,850113631807295488,maryannepankhu1,tue mar 31 10:42:06 +0000 2020,en,"port hope, ontario","rt @thereal_truther: for years many #antivax advocates like @robertkennedyjr claimed they were actually pro-vaccine. 

those same ""pro-vacc…",retweeted_tweet_without_comment,162,24052,false,[antivax],[],thu apr 06 22:30:58 +0000 2017,"[4322065997, 337808606]","['thereal_truther', 'robertkennedyjr']",4322065997.0
15039,1245006149214240775,1691442062,sphere_pk,tue mar 31 15:12:51 +0000 2020,en,,"rt @naeemmajeed: why is the anti-vaccine group also waiting for a vaccine for covid-19 ? 🤔🤔

#vaccineswork

 #covid #covid19 #antivaxxers #…",retweeted_tweet_without_comment,12,5,false,"[vaccineswork, covid, covid19, antivaxxers]",[],thu aug 22 15:56:15 +0000 2013,[36560936],['naeemmajeed'],36560936.0
38904,1245060062537814017,16473386,jxnova,tue mar 31 18:47:05 +0000 2020,und,"harlem, usa",#realitybites #vaccines #antivaxxers #pandemic #covid19 #coronavirusoutbreak https://t.co/yvpchhqo0x,original,801,14525,false,"[realitybites, vaccines, antivaxxers, pandemic, covid19, coronavirusoutbreak]",[],fri sep 26 19:51:40 +0000 2008,[],[],
56236,1245111527201521665,742405177525731328,dereknoble528,tue mar 31 22:11:35 +0000 2020,en,texas,all these crazies talking about the government not figuring out a solution to #covid19 are the same ones that were defending #antivax ...... the irony never ends.,original,68,1590,false,"[covid19, antivax]",[],mon jun 13 17:16:02 +0000 2016,[],[],
63929,1245116463897145344,359255296,tutaekuri,tue mar 31 22:31:12 +0000 2020,en,"upper kedron, brisbane",for all those #antivaxxers out there. when we finally have a covid19 vaccine you're first (just in case). lol,original,80,3539,false,[antivaxxers],[],sun aug 21 08:14:26 +0000 2011,[],[],
75955,1245120271243268097,1218713800372899842,blake_yusaki,tue mar 31 22:46:20 +0000 2020,en,,#covid19 #quarantine #cashless #5g #5gdangers #rfid #markofthebeast #antivaxxer #billgatesisevil #depopulationagenda #walkawayvideos retweet https://t.co/2pix9js3l7,original,102,490,false,"[covid19, quarantine, cashless, 5g, 5gdangers, rfid, markofthebeast, antivaxxer, billgatesisevil, depopulationagenda, walkawayvideos]",[],sun jan 19 01:56:40 +0000 2020,[],[],
25705,1245193949628837888,1011889980250181633,yuno_kreatiiv,wed apr 01 03:39:06 +0000 2020,und,"nowhere, now-here","https://t.co/rmsiggtlok
https://t.co/2bmpg798tm
https://t.co/jihotciwkf

https://t.co/9a07o1ghcx

#stop5g #notovaccines #preventcancer #savelives #oneloveafrica #wakeupafricanchild #safegnot5g #antivax",reply,38,70,false,"[stop5g, notovaccines, preventcancer, savelives, oneloveafrica, wakeupafricanchild, safegnot5g, antivax]","[{'url': 'https://t.co/rmsiggtlok', 'expanded_url': 'https://dailyguidenetwork.com/french-physician-warns-africa-against-coronavirus-vaccine/', 'display_url': 'dailyguidenetwork.com/french-physici…', 'indices': [0, 23]}, {'url': 'https://t.co/2bmpg798tm', 'expanded_url': 'https://www.google.co.za/amp/s/www.fool.com/amp/investing/2020/03/12/inovio-gets-5-million-from-gates-foundation-for-a.aspx', 'display_url': 'google.co.za/amp/s/www.fool…', 'indices': [24, 47]}, {'url': 'https://t.co/jihotciwkf', 'expanded_url': 'https://ehtrust.org/slovenia-halts-5g-to-investigate-health-and-safety/', 'display_url': 'ehtrust.org/slovenia-halts…', 'indices': [48, 71]}, {'url': 'https://t.co/9a07o1ghcx', 'expanded_url': 'http://chng.it/cbq6fcgbl7', 'display_url': 'chng.it/cbq6fcgbl7', 'indices': [73, 96]}]",wed jun 27 08:32:26 +0000 2018,[],[],
15209,1245264204325683201,998922466884907009,anjulahettige,wed apr 01 08:18:16 +0000 2020,en,"colombo, sri lanka","all the #antivaxxers seem have seem to have go into hiding and their groups seem to be no more. for those who wanted a world with no vaccines, here's the world without one vaccine. #covidー19",original,176,925,false,"[antivaxxers, covidー19]",[],tue may 22 13:44:10 +0000 2018,[],[],
16198,1245264287863656448,1011889980250181633,yuno_kreatiiv,wed apr 01 08:18:36 +0000 2020,en,"nowhere, now-here",we can't help but stay at home. but we must stop the implementation of the new tech if it comes at cost of our lives. #stop5g #notovaccines #preventcancer #savelives #oneloveafrica #wakeupafricanchild #safegnot5g #antivaxx,quoted_tweet,41,76,false,"[stop5g, notovaccines, preventcancer, savelives, oneloveafrica, wakeupafricanchild, safegnot5g, antivaxx]",[],wed jun 27 08:32:26 +0000 2018,[],[],
32476,1245358197851947009,2350692334,marcdebavelaere,wed apr 01 14:31:46 +0000 2020,fr,,rt @emma_ducros: s'il fallait encore des preuves de la dangerosité criminelle des #antivax. https://t.co/ind07bhmfz,quoted_tweet,77,179,false,[antivax],"[{'url': 'https://t.co/ind07bhmfz', 'expanded_url': 'https://twitter.com/damkyan_omega/status/1245045985253953536', 'display_url': 'twitter.com/damkyan_omega/…', 'indices': [92, 115]}]",tue feb 18 14:20:17 +0000 2014,[353732330],['emma_ducros'],
33291,1245451496113631232,873047999189995520,arizclint,wed apr 01 20:42:30 +0000 2020,en,here,"#irony

#australia hating on #bondi backpackers &amp; blaming them for spreading #covidー19, but ignoring the eastern suburbs' atrocious child vaccination rates (see also: #antivax).

i trust the @nswpolice will be tasked accordingly post-covid now that the precedent has been set.",original,1028,10084,false,"[irony, australia, bondi, covidー19, antivax]",[],fri jun 09 05:23:58 +0000 2017,[],[],
2603,1245473508068675588,116780216,cappsie,wed apr 01 22:09:58 +0000 2020,en,uk,"hey #antivaxxers how’s the planet working out for you now? 👇👇👇 
unfortunately, there is no vaccine available yet. this virus will take a lot of people with it. once the dust has settled and you’re considering running your mouths about vaccines, remember this coronavirus event.",quoted_tweet,618,5096,false,[antivaxxers],[],tue feb 23 15:10:09 +0000 2010,[],[],
31977,1245554411989905408,702167545608974336,canyonlandsgrl,thu apr 02 03:31:27 +0000 2020,en,"cortez, co","rt @kristenmeghan: wait, so if he says it, they listen. when we say it, it's just misinformation and #antivax lies.

#covid19 #stayhome #va…",retweeted_tweet_without_comment,534,40662,false,"[antivax, covid19, stayhome]",[],tue feb 23 16:26:03 +0000 2016,[21943222],['kristenmeghan'],21943222.0
19340,1245627912553787393,934629142452211712,jakkedup1,thu apr 02 08:23:31 +0000 2020,en,,"rt @kristenmeghan: wait, so if he says it, they listen. when we say it, it's just misinformation and #antivax lies.

#covid19 #stayhome #va…",retweeted_tweet_without_comment,5708,39664,false,"[antivax, covid19, stayhome]",[],sun nov 26 03:45:26 +0000 2017,[21943222],['kristenmeghan'],21943222.0
18383,1245735509382402059,1194151896170131458,avengeroftruth,thu apr 02 15:31:04 +0000 2020,en,,"rt @kristenmeghan: wait, so if he says it, they listen. when we say it, it's just misinformation and #antivax lies.

#covid19 #stayhome #va…",retweeted_tweet_without_comment,69,1211,false,"[antivax, covid19, stayhome]",[],tue nov 12 07:16:37 +0000 2019,[21943222],['kristenmeghan'],21943222.0
40707,1245739795852206086,33683717,bribaldwin7,thu apr 02 15:48:06 +0000 2020,en,country roads led me here,"hey #antivaxxers, this is the world without one vaccine. are you enjoying it? #covidー19",original,212,1713,false,"[antivaxxers, covidー19]",[],mon apr 20 22:06:23 +0000 2009,[],[],
21551,1245735777608200192,1171474062809321474,concernsb276,thu apr 02 15:32:08 +0000 2020,en,,rt @kevin_tuttle76: let’s flatten the curve of autism. let’s stop all vaccinations and see how it plays out. #vaccinesharm #vaccineskill,retweeted_tweet_without_comment,1583,19422,false,"[vaccinesharm, vaccineskill]",[],tue sep 10 17:22:48 +0000 2019,[918170632021528576],['kevin_tuttle76'],9.181706320215286e+17
23493,1245735937222549504,703761307913224192,49leechampsda,thu apr 02 15:32:46 +0000 2020,en,jesus saves - john 3:16,rt @jimmyde44013723: a look at the kids sickness #vaccineskill #vaccineinjury #id2020 #markofthebeast #coronavirus #covid19 #covidー19 #covi…,quoted_tweet,2417,101825,false,"[vaccineskill, vaccineinjury, id2020, markofthebeast, coronavirus, covid19, covidー19]",[],sun feb 28 01:59:05 +0000 2016,[1221240665293623298],['jimmyde44013723'],
2543,1245744384483590145,821549173946224640,realkromero,thu apr 02 16:06:20 +0000 2020,en,,rt @kevin_tuttle76: let’s flatten the curve of autism. let’s stop all vaccinations and see how it plays out. #vaccinesharm #vaccineskill,retweeted_tweet_without_comment,1503,2722,false,"[vaccinesharm, vaccineskill]",[],wed jan 18 02:46:01 +0000 2017,[918170632021528576],['kevin_tuttle76'],9.181706320215286e+17
41242,1245756195563909120,176986093,aignera,thu apr 02 16:53:16 +0000 2020,en,squawpeak'r phoenix,rt @kevin_tuttle76: let’s flatten the curve of autism. let’s stop all vaccinations and see how it plays out. #vaccinesharm #vaccineskill,retweeted_tweet_without_comment,303,960,false,"[vaccinesharm, vaccineskill]",[],tue aug 10 23:40:41 +0000 2010,[918170632021528576],['kevin_tuttle76'],9.181706320215286e+17
19971,1245767066860376067,496199344,gregcampnc,thu apr 02 17:36:28 +0000 2020,en,northwest arkansas,rt @t_kremin: this. don't be slightly different #antivaxxers. #m4a. https://t.co/z5llz9y2aj,quoted_tweet,2639,64530,false,"[antivaxxers, m4a]","[{'url': 'https://t.co/z5llz9y2aj', 'expanded_url': 'https://twitter.com/walkerbragman/status/1245539159336501249', 'display_url': 'twitter.com/walkerbragman/…', 'indices': [68, 91]}]",sat feb 18 18:21:46 +0000 2012,[632208534],['t_kremin'],
26649,1245795932584755200,946312454375690241,cryptog14276128,thu apr 02 19:31:10 +0000 2020,en,"florida, usa",i can't wait to hear from the idiots that will claim #covid19 vaccines cause autism. where are these stupid #antivaxxers at now?,original,262,15080,false,"[covid19, antivaxxers]",[],thu dec 28 09:30:45 +0000 2017,[],[],
20647,1245812684408459271,259801588,kennysweeney1,thu apr 02 20:37:44 +0000 2020,en,wild west,if only #antivax nut jobs like this weren't such a danger to the rest of us.,quoted_tweet,462,15663,false,[antivax],[],wed mar 02 16:39:52 +0000 2011,[],[],
4557,1245807009515044865,584576439,annmarcos1,thu apr 02 20:15:11 +0000 2020,en,ireland,rt @kevin_tuttle76: let’s flatten the curve of autism. let’s stop all vaccinations and see how it plays out. #vaccinesharm #vaccineskill,retweeted_tweet_without_comment,1151,100814,false,"[vaccinesharm, vaccineskill]",[],sat may 19 06:22:36 +0000 2012,[918170632021528576],['kevin_tuttle76'],9.181706320215286e+17
46602,1245847761012109312,2901711330,wasityellow,thu apr 02 22:57:07 +0000 2020,en,,"@titeme1 a counter petition was created, we are talking of a vaccin already in use since 1921, it is thus hard to say it is experimental, thank you : https://t.co/rosjtea5kj
#antivax #covidー19 #covid19france  #covid19pandemic",reply,1,118,false,"[antivax, covidー19, covid19france, covid19pandemic]","[{'url': 'https://t.co/rosjtea5kj', 'expanded_url': 'http://chng.it/gyznn5frlm', 'display_url': 'chng.it/gyznn5frlm', 'indices': [150, 173]}]",sun nov 16 14:41:10 +0000 2014,[740992986859851778],['titeme1'],
38914,1245921778410467330,17383625,sophielui,fri apr 03 03:51:14 +0000 2020,en,vancouver,"rt @mediatedreality: if we’re worried about people who fail #socialdistancing, what are we going to do with the #antivaxxers who, when ther…",retweeted_tweet_without_comment,34681,8305,true,"[socialdistancing, antivaxxers]",[],fri nov 14 07:50:19 +0000 2008,[39623438],['mediatedreality'],39623438.0
7450,1245927957324951555,434360613,ami_tvdfan,fri apr 03 04:15:47 +0000 2020,en,,rt @realwallerstein: i was wondering where all the #antivax #morons disappeared to since the pandemic hit...  https://t.co/vxwo2e9bb1,retweeted_tweet_without_comment,2123,582,false,"[antivax, morons]","[{'url': 'https://t.co/vxwo2e9bb1', 'expanded_url': 'https://flip.it/gdkcle', 'display_url': 'flip.it/gdkcle', 'indices': [110, 133]}]",sun dec 11 19:21:44 +0000 2011,[462308029],['realwallerstein'],462308029.0
1119,1245956154913632256,100658064,1mannyforall,fri apr 03 06:07:50 +0000 2020,en,san diego,"for all you antivaxers who want to leave in a world without vaccines, i present to you a world without one, #vaccineswork #antivax #covid",original,181,2885,false,"[vaccineswork, antivax, covid]",[],thu dec 31 02:36:42 +0000 2009,[],[],
2163,1246014761742942208,20895373,shannanvelayas,fri apr 03 10:00:43 +0000 2020,en,"california, usa",my hope is that #covidー19 melts what little support the dangerous #antivax movement has away. we don’t need to tolerate these grifters or those we’ve seen score cheap political points cozying up to them.,quoted_tweet,1235,5194,false,"[covidー19, antivax]",[],sun feb 15 05:43:03 +0000 2009,[],[],
4265,1246061284854042625,1187406074,anthonygolden13,fri apr 03 13:05:35 +0000 2020,en,great white north,"for those who wanted a world with no vaccines... here’s the world without one vaccine.
#antivaxxers #vaccine #covid19pandemic #covid19",original,76,6918,false,"[antivaxxers, vaccine, covid19pandemic, covid19]",[],sat feb 16 20:40:58 +0000 2013,[],[],
25203,1246067425826799616,835552094,chroniques92,fri apr 03 13:29:59 +0000 2020,fr,ile de france,rt @emma_ducros: ce que nous (re) découvrons tous avec le #covid19 doit finir de disqualifier les #antivaxx. la santé est une affaire colle…,retweeted_tweet_without_comment,1732,86869,false,"[covid19, antivaxx]",[],thu sep 20 13:16:26 +0000 2012,[353732330],['emma_ducros'],353732330.0
37262,1246072781604663297,2289470130,killyourmama,fri apr 03 13:51:16 +0000 2020,fr,tinsel town,rt @emma_ducros: ce que nous (re) découvrons tous avec le #covid19 doit finir de disqualifier les #antivaxx. la santé est une affaire colle…,retweeted_tweet_without_comment,1203,37734,false,"[covid19, antivaxx]",[],mon jan 13 10:37:25 +0000 2014,[353732330],['emma_ducros'],353732330.0
40202,1246073029077106688,1375147860,buddyfish40,fri apr 03 13:52:15 +0000 2020,en,,rt @kevin_tuttle76: let’s flatten the curve of autism. let’s stop all vaccinations and see how it plays out. #vaccinesharm #vaccineskill,retweeted_tweet_without_comment,112,75,false,"[vaccinesharm, vaccineskill]",[],tue apr 23 18:11:59 +0000 2013,[918170632021528576],['kevin_tuttle76'],9.181706320215286e+17
32120,1246085461120102402,126849069,topmom100,fri apr 03 14:41:39 +0000 2020,en,"durham, nc",rt @shannanvelayas: my hope is that #covidー19 melts what little support the dangerous #antivax movement has away. we don’t want to be sick…,retweeted_tweet_without_comment,1049,145827,false,"[covidー19, antivax]",[],sat mar 27 05:15:34 +0000 2010,[20895373],['shannanvelayas'],20895373.0
