tweetid,userid,screen_name,date,lang,location,text,tweet_type,followers_count,favourites_count,verified,hashtag,urls_list,account_creation_date,mentionid,mentionsn,rt_screen,rt_userid,rt_rt_count,rt_fav_count,rt_tweetid
1274290800520687617,1257833729394802688,noyk8,sat jun 20 10:39:36 +0000 2020,ja,,rt @ototoi_kiyagare: fワード連発の下劣極まりない「平和的な抗議デモ隊」のチンピラを@realdonaldtrump サポーターの黒人男性が冷静に制止👍 #qanon #qajflynn @okabaeri9111 #qmapjapan #wwg1wga…,retweeted_tweet_without_comment,22,1181,false,"[qanon, qajflynn, qmapjapan, wwg1wga]",[],wed may 06 00:45:28 +0000 2020,"[102304238, 25073877, 1086230647100792832]","['ototoi_kiyagare', 'realdonaldtrump', 'okabaeri9111']",ototoi_kiyagare,102304238.0,24,24,1.2742684726675907e+18
1274291206793711616,533274817,proudqchick,sat jun 20 10:41:13 +0000 2020,en,united states,of course they do. . .  @potus @realdonaldtrump #wwg1wga @thejusticedept #thegreatawakening #qanon  @senategop @housegop @oann @lizwheeler @grahamledger @tuckercarlson @ingrahamangle @jessebwatters  @tpusa #maga #trumptrain #kag,quoted_tweet,11935,151247,false,"[wwg1wga, thegreatawakening, qanon, maga, trumptrain, kag]",[],thu mar 22 16:25:03 +0000 2012,"[822215679726100480, 25073877, 73181712, 14344823]","['potus', 'realdonaldtrump', 'thejusticedept', 'senategop']",,,0,0,
1274291303539490816,757979594351906816,suzanneolson44,sat jun 20 10:41:36 +0000 2020,en,"elmira, ny","@realmattcouch the stain is from wralthy, out of touch politicians, who legislate to benefit the democracy, policies that harm the constitutional republic #americafirst @realdonaldtrump #qanon @senatemajldr never forget 9/11!! the foundation to our congressional system is the constitution! https://t.co/yzoh7r6me8",reply,4586,56053,false,"[americafirst, qanon]",[],tue jul 26 16:43:12 +0000 2016,[601535938],['realmattcouch'],,,0,0,
1274291318580219905,943880943554744320,s_a_patriot,sat jun 20 10:41:40 +0000 2020,en,,#qanon #maga #theawakening #takebackcontrol #factsmatter #sheepnomore #msaga @realdonaldtrump  #qanonsouthafrica  more evidence the covid / wuhan/ corona virus is based on a lie.  https://t.co/rcdlido4mg,original,3817,2421,false,"[qanon, maga, theawakening, takebackcontrol, factsmatter, sheepnomore, msaga, qanonsouthafrica]","[{'url': 'https://t.co/rcdlido4mg', 'expanded_url': 'https://apelbaum.wordpress.com/2020/05/04/why-are-the-chinese-made-ir-thermometers-so-cold/', 'display_url': 'apelbaum.wordpress.com/2020/05/04/why…', 'indices': [180, 203]}]",thu dec 21 16:28:48 +0000 2017,[25073877],['realdonaldtrump'],,,0,0,
1274291355414560771,533274817,proudqchick,sat jun 20 10:41:48 +0000 2020,en,united states,rt @proudqchick: of course they do. . .  @potus @realdonaldtrump #wwg1wga @thejusticedept #thegreatawakening #qanon  @senategop @housegop @…,quoted_tweet,11935,151247,false,"[wwg1wga, thegreatawakening, qanon]",[],thu mar 22 16:25:03 +0000 2012,"[533274817, 822215679726100480, 25073877, 73181712, 14344823, 15207668]","['proudqchick', 'potus', 'realdonaldtrump', 'thejusticedept', 'senategop', 'housegop']",,,1,0,1.2742912067937116e+18
1274291382656647169,3091759240,newslinksnet,sat jun 20 10:41:55 +0000 2020,en,united states,rt @proudqchick: of course they do. . .  @potus @realdonaldtrump #wwg1wga @thejusticedept #thegreatawakening #qanon  @senategop @housegop @…,quoted_tweet,7673,171,false,"[wwg1wga, thegreatawakening, qanon]",[],sat mar 14 16:16:30 +0000 2015,"[533274817, 822215679726100480, 25073877, 73181712, 14344823, 15207668]","['proudqchick', 'potus', 'realdonaldtrump', 'thejusticedept', 'senategop', 'housegop']",,,2,1,1.2742912067937116e+18
1274291395621076995,2478381612,lylajoyrose,sat jun 20 10:41:58 +0000 2020,en,canada,"rt @bbusa617: biden rally 😂 14 people showed up , and fake ""@foxnews"" poll says biden is ahead.... 😂😂😂  @realdonaldtrump #qanon https://t.c…",retweeted_tweet_without_comment,3534,126366,false,[qanon],[],mon may 05 13:45:59 +0000 2014,"[1674315427, 1367531, 25073877]","['bbusa617', 'foxnews', 'realdonaldtrump']",bbusa617,1674315427.0,1043,1417,1.2741046460518113e+18
1274291509186174976,360343192,nltcny,sat jun 20 10:42:25 +0000 2020,en,new york,"rt @bbusa617: biden rally 😂 14 people showed up , and fake ""@foxnews"" poll says biden is ahead.... 😂😂😂  @realdonaldtrump #qanon https://t.c…",retweeted_tweet_without_comment,14211,180856,false,[qanon],[],tue aug 23 02:07:54 +0000 2011,"[1674315427, 1367531, 25073877]","['bbusa617', 'foxnews', 'realdonaldtrump']",bbusa617,1674315427.0,1044,1417,1.2741046460518113e+18
1274291791194439680,533274817,proudqchick,sat jun 20 10:43:32 +0000 2020,en,united states,clean untainted eyes may be a good idea? @potus @realdonaldtrump #wwg1wga @thejusticedept #thegreatawakening #qanon  @senategop @housegop @oann @lizwheeler @grahamledger @tuckercarlson @ingrahamangle @jessebwatters  @tpusa #maga #trumptrain #kag,quoted_tweet,11935,151248,false,"[wwg1wga, thegreatawakening, qanon, maga, trumptrain, kag]",[],thu mar 22 16:25:03 +0000 2012,"[822215679726100480, 25073877, 73181712]","['potus', 'realdonaldtrump', 'thejusticedept']",,,0,0,
1274291903773790208,1267193482831110144,wooky_da,sat jun 20 10:43:59 +0000 2020,en,,thank you! well done  #qanon #wwg1wga #thegreatawakening,quoted_tweet,9,46,false,"[qanon, wwg1wga, thegreatawakening]",[],sun may 31 20:37:42 +0000 2020,[],[],,,0,0,
1274291910094569472,1234040264181895168,peterpa99342402,sat jun 20 10:44:01 +0000 2020,en,,"rt @daniel_aanon: amazing work😍 thank you, patriot @aqtime 🙏🏼❤️🙏🏼 @potus #trump2020nowmorethanever #wwg1wgaworldwide #qanon #godwins #patri…",quoted_tweet,168,4997,false,"[trump2020nowmorethanever, wwg1wgaworldwide, qanon, godwins]",[],sun mar 01 08:58:36 +0000 2020,"[1250508419372666881, 2239685752, 822215679726100480]","['daniel_aanon', 'aqtime', 'potus']",,,1,1,1.2742903013525012e+18
1274292168971124736,167336511,markyh05,sat jun 20 10:45:02 +0000 2020,en,newport isle of wight,"@fbi @realdonaldtrump you have to get this stopped. the democrats are creating a race war. people the world over are sick of it, and them. i'm in the uk and it's glaringly obvious. why do so many americans still think this is a natural progression. its not. #demsaredirty #qanon",quoted_tweet,183,1106,false,"[demsaredirty, qanon]",[],fri jul 16 09:33:41 +0000 2010,"[17629860, 25073877]","['fbi', 'realdonaldtrump']",,,0,0,
1274292419274686464,977355020625764353,sbarr05299608,sat jun 20 10:46:02 +0000 2020,en,,rt @proudqchick: of course they do. . .  @potus @realdonaldtrump #wwg1wga @thejusticedept #thegreatawakening #qanon  @senategop @housegop @…,quoted_tweet,3782,15233,false,"[wwg1wga, thegreatawakening, qanon]",[],sat mar 24 01:22:50 +0000 2018,"[533274817, 822215679726100480, 25073877, 73181712, 14344823, 15207668]","['proudqchick', 'potus', 'realdonaldtrump', 'thejusticedept', 'senategop', 'housegop']",,,3,1,1.2742912067937116e+18
1274292606521020416,246127087,ric_and_k,sat jun 20 10:46:47 +0000 2020,en,"dothan, alabama",rt @evilaim: .@realdonaldtrump @vincentcrypt46   *big grin*  #qanon https://t.co/olmbo6ru63,retweeted_tweet_without_comment,1700,10149,false,[qanon],[],wed feb 02 05:23:35 +0000 2011,"[47574986, 25073877, 1093774442264707072]","['evilaim', 'realdonaldtrump', 'vincentcrypt46']",evilaim,47574986.0,12,79,1.2742049993256387e+18
1274292614251102213,1215603382670499840,bingo1718,sat jun 20 10:46:49 +0000 2020,und,,#wwg1wga #qanon #thegreatawakening #tulsa #tulsarally #trump2020 #godwins,quoted_tweet,264,5567,false,"[wwg1wga, qanon, thegreatawakening, tulsa, tulsarally, trump2020, godwins]",[],fri jan 10 11:57:00 +0000 2020,[],[],,,0,0,
1274292697583542279,4894714154,dtordtor1,sat jun 20 10:47:08 +0000 2020,en,here,rt @proudqchick: clean untainted eyes may be a good idea? @potus @realdonaldtrump #wwg1wga @thejusticedept #thegreatawakening #qanon  @sena…,quoted_tweet,7385,68733,false,"[wwg1wga, thegreatawakening, qanon]",[],thu feb 11 23:37:26 +0000 2016,"[533274817, 822215679726100480, 25073877, 73181712]","['proudqchick', 'potus', 'realdonaldtrump', 'thejusticedept']",,,1,1,1.2742917911944397e+18
1274293275021713412,1259857583021719554,evwe7,sat jun 20 10:49:26 +0000 2020,und,,rt @qlobalchange: @realdonaldtrump #greatawakening #obamagate #wwg1wga #x22report #qanon #x22 #q,quoted_tweet,10,2094,false,"[greatawakening, obamagate, wwg1wga, x22report, qanon, x22, q]",[],mon may 11 14:47:53 +0000 2020,"[1026960638126501889, 25073877]","['qlobalchange', 'realdonaldtrump']",,,3,7,1.2742749975535657e+18
1274293314066485249,710664381697171456,carolebelew,sat jun 20 10:49:35 +0000 2020,en,the most beautiful ozarks,"rt @beejaysee: that's it. hope you enjoyed this thread. i know it's risky to make predictions, esp. w/ #qanon, but i wanted to share my tho…",retweeted_tweet_without_comment,2766,76049,false,[qanon],[],fri mar 18 03:09:26 +0000 2016,[43987258],['beejaysee'],beejaysee,43987258.0,1187,3651,1.2690454836888658e+18
1274293371885047810,1231614369722720256,delane7777,sat jun 20 10:49:49 +0000 2020,en,"cape town, south africa","rt @bbusa617: biden rally 😂 14 people showed up , and fake ""@foxnews"" poll says biden is ahead.... 😂😂😂  @realdonaldtrump #qanon https://t.c…",retweeted_tweet_without_comment,391,4167,false,[qanon],[],sun feb 23 16:18:58 +0000 2020,"[1674315427, 1367531, 25073877]","['bbusa617', 'foxnews', 'realdonaldtrump']",bbusa617,1674315427.0,1045,1423,1.2741046460518113e+18
1274293400691290113,1259911826269040640,y2sxdmmgxicur7z,sat jun 20 10:49:56 +0000 2020,ja,,"rt @okabaeri9111: よくしらんけど これって 暴力行為では? 🤔😨 #恐喝 #脅し #入店お断り　 #横浜 #稲川会 #qanon   there's another document to file for the tw case, @devinnunes s…",retweeted_tweet_without_comment,207,1739,false,"[恐喝, 脅し, 入店お断り, 横浜, 稲川会, qanon]",[],mon may 11 18:23:27 +0000 2020,"[1086230647100792832, 54412900]","['okabaeri9111', 'devinnunes']",okabaeri9111,1.0862306471007928e+18,92,170,1.274115767349338e+18
1274293722482606081,454935602,lhartwyk,sat jun 20 10:51:13 +0000 2020,und,,rt @bingo1718: #wwg1wga #qanon #thegreatawakening #tulsa #tulsarally #trump2020 #godwins https://t.co/iybf7fys2y,quoted_tweet,308,12023,false,"[wwg1wga, qanon, thegreatawakening, tulsa, tulsarally, trump2020, godwins]","[{'url': 'https://t.co/iybf7fys2y', 'expanded_url': 'https://twitter.com/michaelbeatty3/status/1274274716446978048', 'display_url': 'twitter.com/michaelbeatty3…', 'indices': [89, 112]}]",wed jan 04 15:11:35 +0000 2012,[1215603382670499840],['bingo1718'],,,1,0,1.2742926142511022e+18
1274293749296836610,629262455,fitterharris,sat jun 20 10:51:19 +0000 2020,en,,"rt @bbusa617: biden rally 😂 14 people showed up , and fake ""@foxnews"" poll says biden is ahead.... 😂😂😂  @realdonaldtrump #qanon https://t.c…",retweeted_tweet_without_comment,1048,76896,false,[qanon],[],sat jul 07 11:55:29 +0000 2012,"[1674315427, 1367531, 25073877]","['bbusa617', 'foxnews', 'realdonaldtrump']",bbusa617,1674315427.0,1046,1425,1.2741046460518113e+18
1274293816409731073,264074811,bakayaro1112,sat jun 20 10:51:35 +0000 2020,ja,,"rt @okabaeri9111: よくしらんけど これって 暴力行為では? 🤔😨 #恐喝 #脅し #入店お断り　 #横浜 #稲川会 #qanon   there's another document to file for the tw case, @devinnunes s…",retweeted_tweet_without_comment,4906,141583,false,"[恐喝, 脅し, 入店お断り, 横浜, 稲川会, qanon]",[],fri mar 11 08:34:38 +0000 2011,"[1086230647100792832, 54412900]","['okabaeri9111', 'devinnunes']",okabaeri9111,1.0862306471007928e+18,94,172,1.274115767349338e+18
1274293859787386880,1259857583021719554,evwe7,sat jun 20 10:51:46 +0000 2020,und,,rt @qlobalchange: @realdonaldtrump #greatawakening #obamagate #wwg1wga #x22report #qanon #x22 #q,quoted_tweet,10,2100,false,"[greatawakening, obamagate, wwg1wga, x22report, qanon, x22, q]",[],mon may 11 14:47:53 +0000 2020,"[1026960638126501889, 25073877]","['qlobalchange', 'realdonaldtrump']",,,3,5,1.2742747935257805e+18
1274293940162891776,728989901111365632,ladylackey289,sat jun 20 10:52:05 +0000 2020,en,"florida, usa","rt @bbusa617: biden rally 😂 14 people showed up , and fake ""@foxnews"" poll says biden is ahead.... 😂😂😂  @realdonaldtrump #qanon https://t.c…",retweeted_tweet_without_comment,733,69592,false,[qanon],[],sat may 07 16:48:31 +0000 2016,"[1674315427, 1367531, 25073877]","['bbusa617', 'foxnews', 'realdonaldtrump']",bbusa617,1674315427.0,1047,1425,1.2741046460518113e+18
1274294042973491201,2349574291,jordanolder_,sat jun 20 10:52:29 +0000 2020,und,"los angeles, santos, germany",rt @bingo1718: #wwg1wga #qanon #thegreatawakening #tulsa #tulsarally #trump2020 #godwins https://t.co/iybf7fys2y,quoted_tweet,34593,1024,false,"[wwg1wga, qanon, thegreatawakening, tulsa, tulsarally, trump2020, godwins]","[{'url': 'https://t.co/iybf7fys2y', 'expanded_url': 'https://twitter.com/michaelbeatty3/status/1274274716446978048', 'display_url': 'twitter.com/michaelbeatty3…', 'indices': [89, 112]}]",tue feb 18 04:57:34 +0000 2014,[1215603382670499840],['bingo1718'],,,2,0,1.2742926142511022e+18
1274294129279762437,199859048,parkhillspam,sat jun 20 10:52:50 +0000 2020,en,,"rt @bbusa617: biden rally 😂 14 people showed up , and fake ""@foxnews"" poll says biden is ahead.... 😂😂😂  @realdonaldtrump #qanon https://t.c…",retweeted_tweet_without_comment,593,106084,false,[qanon],[],thu oct 07 22:11:10 +0000 2010,"[1674315427, 1367531, 25073877]","['bbusa617', 'foxnews', 'realdonaldtrump']",bbusa617,1674315427.0,1048,1425,1.2741046460518113e+18
1274294269830819847,129995924,shino_nakatani,sat jun 20 10:53:23 +0000 2020,ja,馬刺しの国,rt @ototoi_kiyagare: fワード連発の下劣極まりない「平和的な抗議デモ隊」のチンピラを@realdonaldtrump サポーターの黒人男性が冷静に制止👍 #qanon #qajflynn @okabaeri9111 #qmapjapan #wwg1wga…,retweeted_tweet_without_comment,305,46072,false,"[qanon, qajflynn, qmapjapan, wwg1wga]",[],tue apr 06 01:04:23 +0000 2010,"[102304238, 25073877, 1086230647100792832]","['ototoi_kiyagare', 'realdonaldtrump', 'okabaeri9111']",ototoi_kiyagare,102304238.0,25,25,1.2742684726675907e+18
1274294321227931654,340887585,mysticlove78,sat jun 20 10:53:36 +0000 2020,en,"tauranga, bay of plenty nz","@lvnrght @dangerangel @gopcrybabies @riverrunsclean @eddie_spaghetty @gop__botched @fauxrealdonald2 @regularchapman @maureen55498454 @realdonaldtrump @ryanafournier @twitter q's pat themselves on the back for being so skilled in fact and data gathering.  and you want me to bring you the data?  you're supposed to counter, not me. they gonna kick you out if they find out and take away your secret decoder ring. 😂  #qanon you got a slacker! https://t.co/7f5rx9thpj",reply,2496,40254,false,[qanon],[],sat jul 23 13:03:53 +0000 2011,"[979959961869418496, 15770843, 967972551212204033, 1083024897411031041, 30987181, 1101998036769751047, 1210332257170460678, 1146263517940482049]","['lvnrght', 'dangerangel', 'gopcrybabies', 'riverrunsclean', 'eddie_spaghetty', 'gop__botched', 'fauxrealdonald2', 'regularchapman']",,,0,0,
1274294809855799296,591505507,michaelbeatty3,sat jun 20 10:55:32 +0000 2020,und,🌴watch california🌴  ,rt @bingo1718: #wwg1wga #qanon #thegreatawakening #tulsa #tulsarally #trump2020 #godwins,quoted_tweet,77743,316100,false,"[wwg1wga, qanon, thegreatawakening, tulsa, tulsarally, trump2020, godwins]",[],sun may 27 04:23:10 +0000 2012,[1215603382670499840],['bingo1718'],,,3,0,1.2742926142511022e+18
1274295167990857728,813579403024273408,pgrlegacy,sat jun 20 10:56:57 +0000 2020,en,,rt @elenochle: who's in line in tulsa? post photos or videos below please retweet!  @realdonaldtrump  #trumprally  #trumprallytulsa #qanon,retweeted_tweet_without_comment,4631,183202,false,"[trumprally, trumprallytulsa, qanon]",[],tue dec 27 02:57:00 +0000 2016,"[942618447443144709, 25073877]","['elenochle', 'realdonaldtrump']",elenochle,9.426184474431447e+17,139,318,1.2742175871785288e+18
1274295173523144705,963613509115367424,patriot01224735,sat jun 20 10:56:59 +0000 2020,en,"florida, usa","rt @bbusa617: biden rally 😂 14 people showed up , and fake ""@foxnews"" poll says biden is ahead.... 😂😂😂  @realdonaldtrump #qanon https://t.c…",retweeted_tweet_without_comment,708,13436,false,[qanon],[],wed feb 14 03:18:58 +0000 2018,"[1674315427, 1367531, 25073877]","['bbusa617', 'foxnews', 'realdonaldtrump']",bbusa617,1674315427.0,1049,1426,1.2741046460518113e+18
1274295323116974081,1008176372622110720,tooranomaki6910,sat jun 20 10:57:34 +0000 2020,et,tokyo,rt @tooranomaki6910: 【potus assassination】 @q_army1 @realdonaldtrump #kag #qanon #qarmy #wwg1wga #gitmo #deepstate #nk #ww3 canada🇨🇦g7→sing…,retweeted_tweet_without_comment,8264,32168,false,"[kag, qanon, qarmy, wwg1wga, gitmo, deepstate, nk, ww3]",[],sun jun 17 02:35:53 +0000 2018,"[1008176372622110720, 630817324, 25073877]","['tooranomaki6910', 'q_army1', 'realdonaldtrump']",tooranomaki6910,1.0081763726221107e+18,167,166,1.2106555839944335e+18
1274295460862332928,1251962445100433408,councilclaude,sat jun 20 10:58:07 +0000 2020,und,,rt @bingo1718: #wwg1wga #qanon #thegreatawakening #tulsa #tulsarally #trump2020 #godwins,quoted_tweet,559,932,false,"[wwg1wga, qanon, thegreatawakening, tulsa, tulsarally, trump2020, godwins]",[],sun apr 19 19:54:56 +0000 2020,[1215603382670499840],['bingo1718'],,,5,2,1.2742926142511022e+18
1274295728102232065,1171671462421225473,yume_no_morix2,sat jun 20 10:59:11 +0000 2020,ja,"ちょっと通りますよさん,山姥,落ち武者にﾌｫﾛｰされています",rt @ototoi_kiyagare: fワード連発の下劣極まりない「平和的な抗議デモ隊」のチンピラを@realdonaldtrump サポーターの黒人男性が冷静に制止👍 #qanon #qajflynn @okabaeri9111 #qmapjapan #wwg1wga…,retweeted_tweet_without_comment,1138,32740,false,"[qanon, qajflynn, qmapjapan, wwg1wga]",[],wed sep 11 06:27:56 +0000 2019,"[102304238, 25073877, 1086230647100792832]","['ototoi_kiyagare', 'realdonaldtrump', 'okabaeri9111']",ototoi_kiyagare,102304238.0,26,26,1.2742684726675907e+18
1274284820076662784,1193558531162726400,oldmanlogan1960,sat jun 20 10:15:50 +0000 2020,und,"alkalai lake, ny",@drawandstrike #darktolight #savethechildren #wwg1wga @vfuska @realdonaldtrump #thegreatawakening  #staythecourse,reply,1608,4677,false,"[darktolight, savethechildren, wwg1wga, thegreatawakening, staythecourse]",[],sun nov 10 15:59:00 +0000 2019,"[39076082, 1201282115599392769, 25073877]","['drawandstrike', 'vfuska', 'realdonaldtrump']",,,0,0,
1274286691734491138,1193558531162726400,oldmanlogan1960,sat jun 20 10:23:17 +0000 2020,und,"alkalai lake, ny",rt @oldmanlogan1960: @drawandstrike #darktolight #savethechildren #wwg1wga @vfuska @realdonaldtrump #thegreatawakening  #staythecourse,retweeted_tweet_without_comment,1608,4677,false,"[darktolight, savethechildren, wwg1wga, thegreatawakening, staythecourse]",[],sun nov 10 15:59:00 +0000 2019,"[1193558531162726400, 39076082, 1201282115599392769, 25073877]","['oldmanlogan1960', 'drawandstrike', 'vfuska', 'realdonaldtrump']",oldmanlogan1960,1.1935585311627264e+18,1,0,1.2742848200766628e+18
1274288679062732800,1182416685938159617,nicky67748488,sat jun 20 10:31:10 +0000 2020,und,england,rt @stefandefqon2: #wwg1wwga #wwg1gwaworldwide #wwg1wga_worldwide #thegreatawakening #thegreatawakeningworldwide @robertjensen #obamagate @…,quoted_tweet,729,5488,false,"[wwg1wwga, wwg1gwaworldwide, wwg1wga_worldwide, thegreatawakening, thegreatawakeningworldwide, obamagate]",[],thu oct 10 22:05:09 +0000 2019,"[1258122531107745792, 121374117]","['stefandefqon2', 'robertjensen']",,,1,1,1.2742544951454351e+18
1274288973532344320,739163012016246785,deinzerheinrich,sat jun 20 10:32:21 +0000 2020,und,berlin,rt @qlobalchange: @realdonaldtrump #greatawakening #obamagate #wwg1wga #x22report #qanon #x22 #q https://t.co/m7lxlsb95s,quoted_tweet,64,15783,false,"[greatawakening, obamagate, wwg1wga, x22report, qanon, x22, q]","[{'url': 'https://t.co/m7lxlsb95s', 'expanded_url': 'https://twitter.com/realtrumpforce/status/1274079020389457924', 'display_url': 'twitter.com/realtrumpforce…', 'indices': [97, 120]}]",sat jun 04 18:32:50 +0000 2016,"[1026960638126501889, 25073877]","['qlobalchange', 'realdonaldtrump']",,,3,12,1.2742365547356897e+18
1274289080961060864,222594395,optimumbmi,sat jun 20 10:32:46 +0000 2020,und,on an island training... romans 1:16 not ashamed. aloha #bebest,@godfamilyjesus @realdonaldtrump @optimumbmi   #greatawakening  #maga  #kag  #bebest,reply,2912,83479,false,"[greatawakening, maga, kag, bebest]",[],fri dec 03 21:40:30 +0000 2010,"[1198651135378239488, 25073877, 222594395]","['godfamilyjesus', 'realdonaldtrump', 'optimumbmi']",,,0,0,
1274289383529644035,14542994,billslater,sat jun 20 10:33:58 +0000 2020,en,"chicago, il",@lionelmedia @realdonaldtrump . #yuge!  correct.  #thankq   #mainstreammedia #mainstreammediasucks  #georgesoros  ==== #wwgwga!  #thegreatawakening  #̷̧̢̼̤͈̼̫̋̾q̸̼͔͕̗͚̟̉̄̄͝a̷̞̗̺̐̔̚ṇ̶̨̢̦͚͚̜͇̯̉̓̑̉̏͋̕͝ö̴̡̟̥͔̟̞̯̠̳́ͅṇ̵̫̭͔̈́̓͆̄̈́̋̈́̓͘͠ https://t.co/gzrhdp7xus,reply,8981,73882,false,"[yuge, thankq, mainstreammedia, mainstreammediasucks, georgesoros, wwgwga, thegreatawakening, ̷̧̢̼̤͈̼̫̋̾q̸̼͔͕̗͚̟̉̄̄͝a̷̞̗̺̐̔̚ṇ̶̨̢̦͚͚̜͇̯̉̓̑̉̏͋̕͝ö̴̡̟̥͔̟̞̯̠̳́ͅṇ̵̫̭͔̈́̓͆̄̈́̋̈́̓͘͠]",[],sat apr 26 12:13:50 +0000 2008,"[24787367, 25073877]","['lionelmedia', 'realdonaldtrump']",,,0,0,
